Commodity,Year,Attribute,Value,Notes
"Caloric sweeteners, per capita availability ",1990,"U.S. population, July 1-Millions",250.132,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1991,"U.S. population, July 1-Millions",253.493,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1992,"U.S. population, July 1-Millions",256.894,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1993,"U.S. population, July 1-Millions",260.255,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1994,"U.S. population, July 1-Millions",263.436,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1995,"U.S. population, July 1-Millions",266.557,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1996,"U.S. population, July 1-Millions",269.667,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1997,"U.S. population, July 1-Millions",272.912,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1998,"U.S. population, July 1-Millions",276.115,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1999,"U.S. population, July 1-Millions",279.295,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2000,"U.S. population, July 1-Millions",282.385,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2001,"U.S. population, July 1-Millions",285.309019,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2002,"U.S. population, July 1-Millions",288.104818,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2003,"U.S. population, July 1-Millions",290.819634,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2004,"U.S. population, July 1-Millions",293.463185,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2005,"U.S. population, July 1-Millions",296.186216,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2006,"U.S. population, July 1-Millions",298.995825,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2007,"U.S. population, July 1-Millions",302.003917,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2008,"U.S. population, July 1-Millions",304.797761,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2009,"U.S. population, July 1-Millions",307.439406,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2010,"U.S. population, July 1-Millions",309.741279,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2011,"U.S. population, July 1-Millions",311.973914,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2012,"U.S. population, July 1-Millions",314.167558,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2013,"U.S. population, July 1-Millions",316.294766,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2014,"U.S. population, July 1-Millions",318.576955,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2015,"U.S. population, July 1-Millions",320.870703,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2016,"U.S. population, July 1-Millions",323.161011,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2017,"U.S. population, July 1-Millions",325.20603,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2018,"U.S. population, July 1-Millions",326.923976,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",2019,"U.S. population, July 1-Millions",328.475998,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability ",1966,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",104.1412291,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1967,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",105.4188977,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1968,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",106.1851664,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1969,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",108.0537012,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1970,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",108.8796988,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1971,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",109.2646188,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1972,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",109.4542059,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1973,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",107.8670561,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1974,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",102.3595537,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1975,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",95.40081399,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1976,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",99.91973766,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1977,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",100.7905049,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1978,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",97.84127412,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1979,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",95.58552354,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1980,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",89.48473165,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1981,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",84.96038545,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1982,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",78.84128379,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1983,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",75.21755645,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1984,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",71.31856415,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1985,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",67.12067968,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1986,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",64.25071992,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1987,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",66.74519365,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1988,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",66.41063419,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1989,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",67.14589516,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1990,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.88362944,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1991,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.02554706,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1992,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.71316574,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1993,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.28687249,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1994,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.87273759,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1995,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",69.46444993,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1996,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",69.57410041,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1997,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",69.4200955,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1998,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",69.47528824,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1999,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",70.93013626,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2000,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",70.11230027,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2001,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",68.9693411,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2002,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",67.62897079,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2003,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",65.10913792,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2004,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",65.84005532,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2005,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",67.36654531,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2006,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",66.462529,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2007,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",65.4025613,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2008,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",69.58721582,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2009,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",67.79820725,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2010,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",70.52909815,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2011,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",70.49008785,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2012,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",71.29156065,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2013,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",72.75665414,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2014,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",72.9582448,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2015,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",74.08522142,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2016,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",74.68488827,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2017,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",74.11209355,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2018,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",73.47026919,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2019,"Caloric sweeteners-Cane and beet sugar deliveries-Raw-Pounds, dry weight",73.20759436,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1966,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",97.32825153,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1967,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",98.5223343,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1968,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",99.23847324,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1969,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",100.9847675,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1970,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",101.7567279,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1971,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",102.1164661,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1972,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",102.2936504,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1973,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",100.8103328,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1974,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",95.66313431,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1975,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",89.15963924,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1976,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",93.38293239,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1977,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",94.19673351,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1978,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",91.4404431,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1979,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",89.33226499,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1980,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",83.63059033,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1981,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",79.40222939,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1982,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",73.68344279,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1983,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",70.29678173,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1984,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",66.65286369,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1985,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.72960718,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1986,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",60.0474018,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1987,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.37868566,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1988,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.06601326,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1989,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.75317304,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1990,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.37722378,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1991,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",63.57527762,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1992,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.21791191,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1993,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",63.819507,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1994,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.36704448,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1995,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.92004666,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1996,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",65.02252375,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1997,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.87859393,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1998,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.93017593,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1999,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",66.28984697,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2000,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",65.52551427,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2001,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",64.45732813,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2002,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",63.2046456,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2003,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",60.84966161,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2004,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",61.53276198,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2005,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.95938814,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2006,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",62.11451308,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2007,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",61.12388907,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2008,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",65.03478114,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2009,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",63.36281051,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2010,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",65.915045,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2011,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",65.87858678,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2012,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",66.62762678,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2013,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",67.99687303,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2014,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",68.18527552,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2015,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",69.23852469,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2016,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",69.798961,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2017,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",69.26363884,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2018,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",68.66380298,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",2019,"Caloric sweeteners-Cane and beet sugar deliveries-Refined-Pounds, dry weight",68.41831249,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability ",1966,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",,
"Caloric sweeteners, per capita availability ",1967,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",0.030194452,
"Caloric sweeteners, per capita availability ",1968,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",0.149472363,
"Caloric sweeteners, per capita availability ",1969,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",0.325641291,
"Caloric sweeteners, per capita availability ",1970,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",0.547984786,
"Caloric sweeteners, per capita availability ",1971,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",0.824711835,
"Caloric sweeteners, per capita availability ",1972,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",1.154476843,
"Caloric sweeteners, per capita availability ",1973,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",2.062141354,
"Caloric sweeteners, per capita availability ",1974,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",2.762557767,
"Caloric sweeteners, per capita availability ",1975,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",4.879174712,
"Caloric sweeteners, per capita availability ",1976,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",7.175064926,
"Caloric sweeteners, per capita availability ",1977,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",9.597731437,
"Caloric sweeteners, per capita availability ",1978,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",10.76743508,
"Caloric sweeteners, per capita availability ",1979,"Caloric sweeteners-Corn sweeteners-High Fructose Corn Syrup-Pounds, dry weight",14.75019796,
