Commodity,Year,Attribute,Value,Notes
"Fluid milk: Total availability, million pounds",1996,Whole milk-Plain-Sales-Million pounds,18698,
"Fluid milk: Total availability, million pounds",1997,Whole milk-Plain-Sales-Million pounds,18413,
"Fluid milk: Total availability, million pounds",1998,Whole milk-Plain-Sales-Million pounds,18147,
"Fluid milk: Total availability, million pounds",1999,Whole milk-Plain-Sales-Million pounds,18467,
"Fluid milk: Total availability, million pounds",2000,Whole milk-Plain-Sales-Million pounds,18698.1,
"Fluid milk: Total availability, million pounds",2001,Whole milk-Plain-Sales-Million pounds,18282.5,
"Fluid milk: Total availability, million pounds",2002,Whole milk-Plain-Sales-Million pounds,18267,
"Fluid milk: Total availability, million pounds",2003,Whole milk-Plain-Sales-Million pounds,18100.5,
"Fluid milk: Total availability, million pounds",2004,Whole milk-Plain-Sales-Million pounds,17512.7,
"Fluid milk: Total availability, million pounds",2005,Whole milk-Plain-Sales-Million pounds,16921.9,
"Fluid milk: Total availability, million pounds",2006,Whole milk-Plain-Sales-Million pounds,16534.7,
"Fluid milk: Total availability, million pounds",2007,Whole milk-Plain-Sales-Million pounds,15936.9,
"Fluid milk: Total availability, million pounds",2008,Whole milk-Plain-Sales-Million pounds,15331,
"Fluid milk: Total availability, million pounds",2009,Whole milk-Plain-Sales-Million pounds,15124,
"Fluid milk: Total availability, million pounds",2010,Whole milk-Plain-Sales-Million pounds,14414.2,
"Fluid milk: Total availability, million pounds",2011,Whole milk-Plain-Sales-Million pounds,14043.3,
"Fluid milk: Total availability, million pounds",2012,Whole milk-Plain-Sales-Million pounds,13854.4,
"Fluid milk: Total availability, million pounds",2013,Whole milk-Plain-Sales-Million pounds,13785.5,
"Fluid milk: Total availability, million pounds",2014,Whole milk-Plain-Sales-Million pounds,13848.9,
"Fluid milk: Total availability, million pounds",2015,Whole milk-Plain-Sales-Million pounds,14451.3,
"Fluid milk: Total availability, million pounds",2016,Whole milk-Plain-Sales-Million pounds,15242.2,
"Fluid milk: Total availability, million pounds",2017,Whole milk-Plain-Sales-Million pounds,15621.2,
"Fluid milk: Total availability, million pounds",2018,Whole milk-Plain-Sales-Million pounds,15900.6,
"Fluid milk: Total availability, million pounds",2019,Whole milk-Plain-Sales-Million pounds,16119.4,
"Fluid milk: Total availability, million pounds",1909,Whole milk-Plain-Total plain-Million pounds,20764,
"Fluid milk: Total availability, million pounds",1910,Whole milk-Plain-Total plain-Million pounds,19891,
"Fluid milk: Total availability, million pounds",1911,Whole milk-Plain-Total plain-Million pounds,19559,
"Fluid milk: Total availability, million pounds",1912,Whole milk-Plain-Total plain-Million pounds,22445,
"Fluid milk: Total availability, million pounds",1913,Whole milk-Plain-Total plain-Million pounds,21957,
"Fluid milk: Total availability, million pounds",1914,Whole milk-Plain-Total plain-Million pounds,20917,
"Fluid milk: Total availability, million pounds",1915,Whole milk-Plain-Total plain-Million pounds,19578,
"Fluid milk: Total availability, million pounds",1916,Whole milk-Plain-Total plain-Million pounds,19072,
"Fluid milk: Total availability, million pounds",1917,Whole milk-Plain-Total plain-Million pounds,20897,
"Fluid milk: Total availability, million pounds",1918,Whole milk-Plain-Total plain-Million pounds,24556,
"Fluid milk: Total availability, million pounds",1919,Whole milk-Plain-Total plain-Million pounds,21848,
"Fluid milk: Total availability, million pounds",1920,Whole milk-Plain-Total plain-Million pounds,25551,
"Fluid milk: Total availability, million pounds",1921,Whole milk-Plain-Total plain-Million pounds,25445,
"Fluid milk: Total availability, million pounds",1922,Whole milk-Plain-Total plain-Million pounds,26044,
"Fluid milk: Total availability, million pounds",1923,Whole milk-Plain-Total plain-Million pounds,25700,
"Fluid milk: Total availability, million pounds",1924,Whole milk-Plain-Total plain-Million pounds,26217,
"Fluid milk: Total availability, million pounds",1925,Whole milk-Plain-Total plain-Million pounds,27583,
"Fluid milk: Total availability, million pounds",1926,Whole milk-Plain-Total plain-Million pounds,28068,
"Fluid milk: Total availability, million pounds",1927,Whole milk-Plain-Total plain-Million pounds,28272,
"Fluid milk: Total availability, million pounds",1928,Whole milk-Plain-Total plain-Million pounds,28795,
"Fluid milk: Total availability, million pounds",1929,Whole milk-Plain-Total plain-Million pounds,29430,
"Fluid milk: Total availability, million pounds",1930,Whole milk-Plain-Total plain-Million pounds,29580,
"Fluid milk: Total availability, million pounds",1931,Whole milk-Plain-Total plain-Million pounds,29736,
"Fluid milk: Total availability, million pounds",1932,Whole milk-Plain-Total plain-Million pounds,30497,
"Fluid milk: Total availability, million pounds",1933,Whole milk-Plain-Total plain-Million pounds,30512,
"Fluid milk: Total availability, million pounds",1934,Whole milk-Plain-Total plain-Million pounds,29561,
"Fluid milk: Total availability, million pounds",1935,Whole milk-Plain-Total plain-Million pounds,30373,
"Fluid milk: Total availability, million pounds",1936,Whole milk-Plain-Total plain-Million pounds,30980,
"Fluid milk: Total availability, million pounds",1937,Whole milk-Plain-Total plain-Million pounds,31520,
"Fluid milk: Total availability, million pounds",1938,Whole milk-Plain-Total plain-Million pounds,31732,
"Fluid milk: Total availability, million pounds",1939,Whole milk-Plain-Total plain-Million pounds,32583,
"Fluid milk: Total availability, million pounds",1940,Whole milk-Plain-Total plain-Million pounds,32853,
"Fluid milk: Total availability, million pounds",1941,Whole milk-Plain-Total plain-Million pounds,33722,
"Fluid milk: Total availability, million pounds",1942,Whole milk-Plain-Total plain-Million pounds,36915,
"Fluid milk: Total availability, million pounds",1943,Whole milk-Plain-Total plain-Million pounds,41698,
"Fluid milk: Total availability, million pounds",1944,Whole milk-Plain-Total plain-Million pounds,44476,
"Fluid milk: Total availability, million pounds",1945,Whole milk-Plain-Total plain-Million pounds,45634,
"Fluid milk: Total availability, million pounds",1946,Whole milk-Plain-Total plain-Million pounds,45508,
"Fluid milk: Total availability, million pounds",1947,Whole milk-Plain-Total plain-Million pounds,44314,
"Fluid milk: Total availability, million pounds",1948,Whole milk-Plain-Total plain-Million pounds,43239,
"Fluid milk: Total availability, million pounds",1949,Whole milk-Plain-Total plain-Million pounds,43517,
"Fluid milk: Total availability, million pounds",1950,Whole milk-Plain-Total plain-Million pounds,44019,
"Fluid milk: Total availability, million pounds",1951,Whole milk-Plain-Total plain-Million pounds,44880,
"Fluid milk: Total availability, million pounds",1952,Whole milk-Plain-Total plain-Million pounds,45456,
"Fluid milk: Total availability, million pounds",1953,Whole milk-Plain-Total plain-Million pounds,45384,
"Fluid milk: Total availability, million pounds",1954,Whole milk-Plain-Total plain-Million pounds,45606,
"Fluid milk: Total availability, million pounds",1955,Whole milk-Plain-Total plain-Million pounds,46616,
"Fluid milk: Total availability, million pounds",1956,Whole milk-Plain-Total plain-Million pounds,47637,
"Fluid milk: Total availability, million pounds",1957,Whole milk-Plain-Total plain-Million pounds,48051,
"Fluid milk: Total availability, million pounds",1958,Whole milk-Plain-Total plain-Million pounds,47758,
"Fluid milk: Total availability, million pounds",1959,Whole milk-Plain-Total plain-Million pounds,47438,
"Fluid milk: Total availability, million pounds",1960,Whole milk-Plain-Total plain-Million pounds,47503,
"Fluid milk: Total availability, million pounds",1961,Whole milk-Plain-Total plain-Million pounds,46775,
"Fluid milk: Total availability, million pounds",1962,Whole milk-Plain-Total plain-Million pounds,46896,
"Fluid milk: Total availability, million pounds",1963,Whole milk-Plain-Total plain-Million pounds,47337,
"Fluid milk: Total availability, million pounds",1964,Whole milk-Plain-Total plain-Million pounds,47528,
"Fluid milk: Total availability, million pounds",1965,Whole milk-Plain-Total plain-Million pounds,47601,
"Fluid milk: Total availability, million pounds",1966,Whole milk-Plain-Total plain-Million pounds,47803,
"Fluid milk: Total availability, million pounds",1967,Whole milk-Plain-Total plain-Million pounds,44875,
"Fluid milk: Total availability, million pounds",1968,Whole milk-Plain-Total plain-Million pounds,44164,
"Fluid milk: Total availability, million pounds",1969,Whole milk-Plain-Total plain-Million pounds,43215,
"Fluid milk: Total availability, million pounds",1970,Whole milk-Plain-Total plain-Million pounds,43559,
"Fluid milk: Total availability, million pounds",1971,Whole milk-Plain-Total plain-Million pounds,43159,
"Fluid milk: Total availability, million pounds",1972,Whole milk-Plain-Total plain-Million pounds,41943,
"Fluid milk: Total availability, million pounds",1973,Whole milk-Plain-Total plain-Million pounds,40239,
"Fluid milk: Total availability, million pounds",1974,Whole milk-Plain-Total plain-Million pounds,38407,
"Fluid milk: Total availability, million pounds",1975,Whole milk-Plain-Total plain-Million pounds,37683,
"Fluid milk: Total availability, million pounds",1976,Whole milk-Plain-Total plain-Million pounds,36633,
"Fluid milk: Total availability, million pounds",1977,Whole milk-Plain-Total plain-Million pounds,35319,
"Fluid milk: Total availability, million pounds",1978,Whole milk-Plain-Total plain-Million pounds,34403,
"Fluid milk: Total availability, million pounds",1979,Whole milk-Plain-Total plain-Million pounds,33519,
"Fluid milk: Total availability, million pounds",1980,Whole milk-Plain-Total plain-Million pounds,32196,
"Fluid milk: Total availability, million pounds",1981,Whole milk-Plain-Total plain-Million pounds,31283,
"Fluid milk: Total availability, million pounds",1982,Whole milk-Plain-Total plain-Million pounds,30189,
"Fluid milk: Total availability, million pounds",1983,Whole milk-Plain-Total plain-Million pounds,29710,
"Fluid milk: Total availability, million pounds",1984,Whole milk-Plain-Total plain-Million pounds,29006,
"Fluid milk: Total availability, million pounds",1985,Whole milk-Plain-Total plain-Million pounds,28469,
"Fluid milk: Total availability, million pounds",1986,Whole milk-Plain-Total plain-Million pounds,27120,
"Fluid milk: Total availability, million pounds",1987,Whole milk-Plain-Total plain-Million pounds,26303,
"Fluid milk: Total availability, million pounds",1988,Whole milk-Plain-Total plain-Million pounds,25304,
"Fluid milk: Total availability, million pounds",1989,Whole milk-Plain-Total plain-Million pounds,23386,
"Fluid milk: Total availability, million pounds",1990,Whole milk-Plain-Total plain-Million pounds,21845,
"Fluid milk: Total availability, million pounds",1991,Whole milk-Plain-Total plain-Million pounds,21263,
"Fluid milk: Total availability, million pounds",1992,Whole milk-Plain-Total plain-Million pounds,20651,
"Fluid milk: Total availability, million pounds",1993,Whole milk-Plain-Total plain-Million pounds,19875,
"Fluid milk: Total availability, million pounds",1994,Whole milk-Plain-Total plain-Million pounds,19613,
"Fluid milk: Total availability, million pounds",1995,Whole milk-Plain-Total plain-Million pounds,19002,
"Fluid milk: Total availability, million pounds",1996,Whole milk-Plain-Total plain-Million pounds,18999,
"Fluid milk: Total availability, million pounds",1997,Whole milk-Plain-Total plain-Million pounds,18669,
"Fluid milk: Total availability, million pounds",1998,Whole milk-Plain-Total plain-Million pounds,18382,
"Fluid milk: Total availability, million pounds",1999,Whole milk-Plain-Total plain-Million pounds,18686,
"Fluid milk: Total availability, million pounds",2000,Whole milk-Plain-Total plain-Million pounds,18896.1,
"Fluid milk: Total availability, million pounds",2001,Whole milk-Plain-Total plain-Million pounds,18455.5,
"Fluid milk: Total availability, million pounds",2002,Whole milk-Plain-Total plain-Million pounds,18427,
"Fluid milk: Total availability, million pounds",2003,Whole milk-Plain-Total plain-Million pounds,18268.5,
"Fluid milk: Total availability, million pounds",2004,Whole milk-Plain-Total plain-Million pounds,17669.7,
"Fluid milk: Total availability, million pounds",2005,Whole milk-Plain-Total plain-Million pounds,17067.9,
